filename,width,height,class,xmin,ymin,xmax,ymax
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,signature,441,3079,1272,3349
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,signature,598,3362,1320,3595
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,signature,390,3622,1721,3943
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,signature,1210,3103,1831,3291
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,redaction,1378,1981,1706,2075
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,redaction,1383,2097,1696,2181
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,redaction,942,1981,1030,2057
gsa_LAL61991-SLA-2-_Z-01.png,3396,4390,date,2513,425,2769,563
gsa_LAZ02196-SLA-18-_Z-02.png,3389,4373,signature,598,2856,1428,3052
gsa_LAZ02196-SLA-18-_Z-02.png,3389,4373,signature,582,2516,1498,2763
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,2010,2131,2164,2206
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,554,798,783,876
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1453,756,1671,835
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1645,1261,1853,1334
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1973,1257,2203,1326
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1569,2129,1805,2205
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1643,1174,1860,1237
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1978,1177,2199,1237
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1573,686,1821,769
gsa_LAL62174-Lease_Z-05.png,3424,4390,initials,1311,3824,1641,3989
gsa_LAL62174-Lease_Z-05.png,3424,4390,initials,1863,3724,2071,3881
gsa_LAL62174-Lease_Z-05.png,3424,4390,redaction,1976,1188,2205,1331
gsa_LAL62170-Lease_Z-04.png,3424,4390,initials,2318,3900,2519,4181
gsa_LAL62170-Lease_Z-04.png,3424,4390,initials,2678,3965,2947,4154
gsa_LAL61200-Lease_Z-02.png,3424,4390,initials,2526,4093,2804,4255
gsa_LAL61200-Lease_Z-02.png,3424,4390,initials,2923,4067,3167,4251
gsa_LAZ02343-Lease_Z-04.png,3400,4400,redaction,2504,3814,2668,3909
gsa_LAZ02343-Lease_Z-04.png,3400,4400,initials,2314,3832,2493,3974
gsa_LAZ02343-Lease_Z-04.png,3400,4400,initials,2693,3832,2906,3987
gsa_LAR16984-SLA-3_Z-01.png,3400,4400,redaction,1163,1013,2239,1111
gsa_LAR16984-SLA-3_Z-01.png,3400,4400,initials,1384,3893,1644,4060
gsa_LAR16984-SLA-3_Z-01.png,3400,4400,initials,2422,3943,2565,4117
gsa_LAR16984-SLA-3_Z-01.png,3400,4400,date,2686,3933,2979,4082
gsa_LAR16984-SLA-3_Z-01.png,3400,4400,date,1728,3910,2050,4099
gsa_LAS02601-Lease_Z-01.png,3400,4400,redaction,1275,2633,1372,2699
gsa_LAS02601-Lease_Z-01.png,3400,4400,redaction,717,2845,810,2893
gsa_LAS02601-Lease_Z-01.png,3400,4400,redaction,624,2701,715,2747
gsa_LAS02601-Lease_Z-01.png,3400,4400,redaction,1293,2884,1434,2960
gsa_LAL61075-Lease_Z-03.png,3424,4390,initials,2356,3765,2583,4035
gsa_LAL61075-Lease_Z-03.png,3424,4390,initials,2782,3789,3069,4029
gsa_LAR17015-Lease-1-_Z-02.png,3424,4422,redaction,765,1265,1759,1350
gsa_LAR17015-Lease-1-_Z-02.png,3424,4422,initials,1415,3964,1595,4226
gsa_LAR17015-Lease-1-_Z-02.png,3424,4422,initials,1873,3871,2122,4179
gsa_LAR16816-Lease_Z-02.png,3456,4400,redaction,1419,1949,2063,2003
gsa_LAR16816-Lease_Z-02.png,3456,4400,date,2600,3664,2988,3798
gsa_LAR16816-Lease_Z-02.png,3456,4400,redaction,1420,2008,2086,2063
gsa_LAR16816-Lease_Z-02.png,3456,4400,redaction,1434,2072,2227,2137
gsa_LAR16816-Lease_Z-02.png,3456,4400,signature,308,2532,973,2743
gsa_LAR16816-Lease_Z-02.png,3456,4400,date,2475,2671,2773,2788
gsa_LAL62175-Lease_Z-02.png,3424,4390,initials,1898,3990,2092,4165
gsa_LAL62175-Lease_Z-02.png,3424,4390,initials,1306,4008,1554,4239
gsa_LAZ02302-SLA-4-_Z-02.png,3400,4400,signature,410,3445,1451,3750
gsa_LAZ02302-SLA-4-_Z-02.png,3400,4400,signature,244,3763,1240,4011
gsa_LAZ02302-SLA-4-_Z-02.png,3400,4400,signature,504,3322,1027,3472
gsa_LAL60495 - Lease Amendment - Executed (1)_Redacted-02.png,3433,4427,initials,2421,3808,2757,4064
gsa_LAL60495 - Lease Amendment - Executed (1)_Redacted-02.png,3433,4427,initials,2922,3868,3146,4061
gsa_LAZ02173-Lease_Z-04.png,3400,4400,initials,2228,3857,2527,4097
gsa_LAZ02173-Lease_Z-04.png,3400,4400,initials,2643,3873,2841,4091
gsa_LAZ02206-SLA-6-_Z-01.png,3400,4400,date,2339,483,2766,626
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,1968,2424,2254,2512
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2321,2589,2617,2690
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2575,3047,2840,3123
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2650,3213,2909,3295
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,initials,2327,3974,2519,4146
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2163,3045,2427,3123
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2232,3210,2497,3298
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,1803,2539,1908,2627
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2184,3380,2453,3465
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2590,3378,2864,3466
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2555,1663,2825,1738
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2560,952,2799,1019
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2561,1039,2827,1108
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2555,1579,2806,1645
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,initials,2667,3935,2985,4197
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2555,1482,2831,1557
gsa_LAZ02291-Lease-_Z-05.png,3467,4416,redaction,2918,2368,3012,2455
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,1821,3027,2074,3109
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,810,2324,993,2406
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,1812,3304,2102,3389
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,1810,2748,2097,2829
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,1813,3652,2101,3739
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,693,548,804,632
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,redaction,1818,2461,2102,2549
gsa_LAZ02196-SLA-19-_Z-01.png,3456,4394,date,2712,313,3006,424
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2741,3007,2989,3089
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2578,2950,2672,3031
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,825,2875,1073,2963
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2315,3525,2535,3601
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,1963,3526,2197,3603
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2021,3717,2261,3801
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2377,3715,2626,3801
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2539,2587,2785,2660
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,1919,2815,1999,2891
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2545,2426,2792,2502
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2549,2034,2775,2107
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2541,1961,2714,2039
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,initials,2290,3916,2530,4107
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,redaction,2541,2505,2755,2572
gsa_LAZ02206-Lease-_Z-04.png,3432,4420,initials,2707,3924,2948,4109
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,1496,1692,1742,1773
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,935,1502,1316,1595
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,1538,1385,1793,1469
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2847,1327,3073,1411
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2768,2361,3026,2445
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2580,2550,2847,2628
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2583,2180,2838,2264
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2347,2360,2640,2446
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,initials,2908,3700,3209,4159
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2170,2547,2445,2629
gsa_LAR16866-SLA-04-_Z-03.png,3468,4454,redaction,2166,2176,2439,2265
gsa_LAZ02196-SLA-1-a_Z-01.png,3400,4400,redaction,642,426,765,516
gsa_LAZ02196-SLA-1-a_Z-01.png,3400,4400,signature,366,3770,1567,4029
gsa_LAZ02196-SLA-1-a_Z-01.png,3400,4400,date,2708,162,3112,308
gsa_LAZ02196-SLA-1-a_Z-01.png,3400,4400,signature,330,3386,1399,3568
gsa_LAZ02196-SLA-1-a_Z-01.png,3400,4400,signature,459,3582,1429,3731
gsa_LAZ02196-SLA-1-a_Z-01.png,3400,4400,date,2379,3824,2804,3982
gsa_LAL62175-Lease_Z-06.png,3424,4390,initials,1895,3983,2088,4139
gsa_LAL62175-Lease_Z-06.png,3424,4390,initials,1295,3979,1562,4216
gsa_LAZ02196-SLA-9-_Z-02.png,3400,4416,signature,510,694,1561,963
gsa_LAZ02196-SLA-9-_Z-02.png,3400,4416,signature,570,355,1437,559
gsa_LAZ02291-SLA-2-_Z-03.png,3400,4400,initials,984,3864,1191,4018
gsa_LAZ02291-SLA-2-_Z-03.png,3400,4400,initials,545,3831,806,4043
gsa_LAR16487-SLA-01-_Z-01.png,3456,4400,signature,380,3093,1428,3536
gsa_LAR16487-SLA-01-_Z-01.png,3456,4400,signature,307,3523,1201,3723
gsa_LAR16487-SLA-01-_Z-01.png,3456,4400,signature,1791,3267,2426,3452
gsa_LAR16487-SLA-01-_Z-01.png,3456,4400,signature,366,3869,1002,4110
gsa_LAR16487-SLA-01-_Z-01.png,3456,4400,date,2418,184,3113,415
gsa_LAZ02625-SLA-3-_Z-01.png,3416,4412,redaction,1778,2495,2033,2571
gsa_LAZ02625-SLA-3-_Z-01.png,3416,4412,redaction,1773,2668,2005,2747
gsa_LAZ02625-SLA-3-_Z-01.png,3416,4412,redaction,1780,2315,2058,2400
gsa_LAZ02625-SLA-3-_Z-01.png,3416,4412,date,2675,203,3011,407
gsa_LAR16906-Lease_Z-03.png,3400,4400,redaction,402,600,679,680
gsa_LAR16906-Lease_Z-03.png,3400,4400,redaction,1160,543,1286,616
gsa_LAR16906-Lease_Z-03.png,3400,4400,redaction,399,806,650,883
gsa_LAR16906-Lease_Z-03.png,3400,4400,redaction,2630,672,2745,751
gsa_LAR16906-Lease_Z-03.png,3400,4400,initials,399,4031,627,4221
gsa_LAR16906-Lease_Z-03.png,3400,4400,initials,827,3969,1108,4287
gsa_LAR17232 - LCO Signed Lease_Redacted-04.png,3400,4400,initials,1396,3870,1573,4070
gsa_LAR17232 - LCO Signed Lease_Redacted-04.png,3400,4400,initials,1922,3929,2086,4125
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,631,470,745,563
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,1796,2690,2065,2776
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,1794,2977,2099,3063
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,1791,3200,2060,3287
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,2433,2840,2658,2921
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,1793,2392,2105,2485
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,1786,3478,2087,3572
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,2174,2842,2338,2922
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,redaction,1554,3422,2082,3502
gsa_LAZ02196-SLA-20-_Z-01.png,3400,4400,date,2744,191,3136,344
gsa_LAR17002-SLA-5-_Z-01.png,3400,4400,signature,594,2450,1289,2705
gsa_LAR17002-SLA-5-_Z-01.png,3400,4400,signature,625,2274,1446,2504
gsa_LAR17002-SLA-5-_Z-01.png,3400,4400,signature,758,2738,1358,3014
gsa_LAR17002-SLA-5-_Z-01.png,3400,4400,signature,595,2278,1462,2710
gsa_LAR17002-SLA-5-_Z-01.png,3400,4400,initials,2740,3652,3031,4051
gsa_LAR17002-SLA-5-_Z-01.png,3400,4400,date,2652,403,3000,686
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,initials,818,407,1099,663
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,initials,300,429,631,666
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,redaction,1382,2893,1491,2952
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,redaction,1855,2877,2007,2947
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,redaction,2464,2973,2674,3031
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,redaction,680,3277,2168,3355
gsa_LAL60495 - Lease Amendment - Executed (8)_Redacted-04.png,3400,4400,redaction,702,3448,2279,3529
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-01.png,3400,4400,initials,2055,3896,2284,4073
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-01.png,3400,4400,initials,2475,3902,2728,4083
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-01.png,3400,4400,initials,2938,3928,3194,4162
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-01.png,3400,4400,date,2441,311,3017,496
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,signature,356,2068,785,2163
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,signature,339,2656,1173,2808
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,signature,1958,2653,3183,2802
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,signature,292,3474,1516,3621
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,date,605,3119,918,3211
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,date,2090,3074,2532,3278
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,date,610,3829,965,3925
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,initials,1547,4259,1709,4403
gsa_LAL60495 - Lease Document - Executed_Redacted-01.png,3408,4407,initials,2064,4243,2369,4407
gsa_LAL60495 - Lease Amendment - Executed (9)_Redacted-01.png,3400,4400,redaction,616,2711,1456,2843
gsa_LAL60495 - Lease Amendment - Executed (9)_Redacted-01.png,3400,4400,redaction,419,2841,1365,3024
gsa_LAL60495 - Lease Amendment - Executed (9)_Redacted-01.png,3400,4400,redaction,1878,2840,2752,3025
gsa_LAL60495 - Lease Amendment - Executed (9)_Redacted-01.png,3400,4400,date,646,3192,1151,3262
gsa_LAL60495 - Lease Amendment - Executed (9)_Redacted-01.png,3400,4400,date,1959,3166,2357,3303
gsa_LAL60495 - Lease Amendment - Executed (9)_Redacted-01.png,3400,4400,redaction,405,3475,1424,3612
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,redaction,1853,3178,2773,3308
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,redaction,1788,3413,3075,3543
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,signature,408,3526,1429,3981
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,signature,478,3054,1737,3340
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,date,2648,334,3115,474
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,signature,598,3352,1524,3564
gsa_LAR16910-SLA-01_Z-01.png,3400,4400,signature,587,2725,1759,2922
gsa_LAR16920-Lease_Z-02.png,3400,4400,redaction,884,1602,1816,1672
gsa_LAR16920-Lease_Z-02.png,3400,4400,initials,1435,3718,1645,3918
gsa_LAR16920-Lease_Z-02.png,3400,4400,initials,1911,3667,2126,4000
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,437,941,656,1017
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,1940,938,2167,1021
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,1735,1387,1948,1442
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,620,884,855,957
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,1721,1580,1940,1643
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,2066,1580,2297,1643
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,1736,1486,1946,1547
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,2073,1384,2303,1442
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,initials,1973,4021,2140,4224
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,initials,1449,3989,1612,4145
gsa_LAR16925 - LCO Signed Lease_Redacted-03.png,3460,4448,redaction,2068,1482,2302,1550
gsa_LAR16906-SLA-2-_Z-02.png,3304,4300,initials,2374,3160,2656,3547
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,signature,438,3002,911,3165
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,signature,1882,2918,3087,3175
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,signature,491,3641,1141,3783
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,date,493,3893,914,4015
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,date,524,3344,964,3432
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,date,1996,3320,2668,3480
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,redaction,1029,2104,1271,2184
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,redaction,1539,1740,1783,1817
gsa_LAL62024-SLA-6-_Z-01.png,3440,4402,redaction,2584,1552,2870,1646
gsa_LAZ02291-SLA-3-_Z-02.png,3400,4400,signature,1771,2217,2786,2398
gsa_LAZ02291-SLA-3-_Z-02.png,3400,4400,signature,607,3687,1337,3896
gsa_LAZ02291-SLA-3-_Z-02.png,3400,4400,signature,298,2249,910,2392
gsa_LAZ01846-SLA-1-_Z-01.png,3400,4400,signature,333,3439,1311,3739
gsa_LAZ01846-SLA-1-_Z-01.png,3400,4400,signature,324,2949,1196,3248
gsa_LAZ01846-SLA-1-_Z-01.png,3400,4400,signature,366,3204,1212,3423
gsa_LAZ01846-SLA-1-_Z-01.png,3400,4400,date,2412,452,2899,643
gsa_LAR16906-SLA-3-_Z-02.png,3400,4400,initials,2455,3420,2709,3681
gsa_LAR16906-SLA-3-_Z-02.png,3400,4400,initials,2447,3676,2677,3827
gsa_LAL62024-SLA-2-_Z-01.png,3424,4390,signature,456,2916,975,3098
gsa_LAL62024-SLA-2-_Z-01.png,3424,4390,signature,1789,2789,2984,3099
gsa_LAL62024-SLA-2-_Z-01.png,3424,4390,signature,479,3549,1182,3712
gsa_LAL62024-SLA-2-_Z-01.png,3424,4390,date,516,3257,818,3341
gsa_LAL62024-SLA-2-_Z-01.png,3424,4390,date,2100,3230,2648,3397
gsa_LAL62024-SLA-2-_Z-01.png,3424,4390,date,564,3810,895,3949
gsa_LAZ02191-Lease-1_Z-03.png,3460,4415,initials,2357,3978,2517,4107
gsa_LAZ02191-Lease-1_Z-03.png,3460,4415,initials,2738,3947,3032,4166
gsa_LAZ02329-Lease-_Z-02.png,3424,4416,signature,317,3695,1411,3960
gsa_LAZ02329-Lease-_Z-02.png,3424,4416,signature,319,3020,1228,3380
gsa_LAR16590-Lease-_Z-02.png,3488,4340,redaction,520,1094,1306,1171
gsa_LAR16590-Lease-_Z-02.png,3488,4340,signature,332,2523,1181,2946
gsa_LAR16590-Lease-_Z-02.png,3488,4340,signature,602,1736,1341,1932
gsa_LAR16590-Lease-_Z-02.png,3488,4340,signature,1757,1739,2498,1896
gsa_LAR16590-Lease-_Z-01.png,3488,4342,initials,2745,3950,2977,4230
gsa_LAR16590-Lease-_Z-01.png,3488,4342,initials,3150,4083,3331,4274
gsa_LAR16590-Lease-_Z-01.png,3488,4342,date,473,557,1256,790
gsa_LAR17015-SLA-1-_Z-01.png,3400,4400,signature,433,2599,1394,2813
gsa_LAR17015-SLA-1-_Z-01.png,3400,4400,signature,541,3400,1067,3858
gsa_LAR17015-SLA-1-_Z-01.png,3400,4400,signature,414,2404,1319,2571
gsa_LAR17015-SLA-1-_Z-01.png,3400,4400,date,2548,385,2854,623
gsa_LAR16590-SLA-02-_Z-02.png,3464,4406,initials,793,1828,1023,2017
gsa_LAR16590-SLA-02-_Z-02.png,3464,4406,initials,1260,1833,1481,2004
gsa_LAZ02302-SLA-4-_Z-01.png,3400,4400,date,1890,658,2311,850
gsa_LAZ02302-SLA-4-_Z-01.png,3400,4400,initials,2481,3622,2761,3842
gsa_LAZ02302-SLA-4-_Z-01.png,3400,4400,initials,2825,3683,3048,3832
gsa_LAL62024-Lease_Z-04.png,3424,4390,initials,1297,3962,1478,4097
gsa_LAL62024-Lease_Z-04.png,3424,4390,initials,1802,3960,2082,4156
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,redaction,1819,1744,1953,1807
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,redaction,1398,1736,1779,1809
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,redaction,2681,1738,2924,1811
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,redaction,2676,1875,2877,1938
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,signature,359,3544,1147,3784
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,signature,270,3801,1604,4052
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,signature,334,3285,1347,3510
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,redaction,2682,2060,2931,2137
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,redaction,1735,1999,2939,2077
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,date,2588,170,3070,379
gsa_LAZ01910-SLA-8-_Z-01.png,3400,4400,date,1268,4029,1788,4201
gsa_LAL61971-Lease_Z-08.png,3424,4390,initials,1139,4013,1435,4313
gsa_LAL61971-Lease_Z-08.png,3424,4390,initials,1681,4125,1983,4289
gsa_LAL62167-Lease_Z-05.png,3424,4390,initials,1365,3797,1583,3992
gsa_LAL62167-Lease_Z-05.png,3424,4390,initials,1868,3838,2176,3994
gsa_LAZ02291-SLA-2-_Z-02.png,3400,4400,initials,983,3968,1199,4144
gsa_LAZ02291-SLA-2-_Z-02.png,3400,4400,initials,552,3976,811,4154
gsa_LAZ02625-Lease-1_Z-01.png,3400,4400,date,705,513,1163,640
gsa_LAZ02625-Lease-1_Z-01.png,3400,4400,initials,2408,3925,2641,4285
gsa_LAZ02625-Lease-1_Z-01.png,3400,4400,initials,2916,4018,3301,4346
gsa_LAS02601-SLA-1-_Z-02.png,3400,4400,initials,2252,3879,2477,4076
gsa_LAS02601-SLA-1-_Z-02.png,3400,4400,initials,2756,3927,2877,4039
gsa_LAL62024-SLA-3-_Z-01.png,3424,4390,signature,463,2903,955,3061
gsa_LAL62024-SLA-3-_Z-01.png,3424,4390,signature,1818,2782,2985,3076
gsa_LAL62024-SLA-3-_Z-01.png,3424,4390,signature,509,3500,1162,3708
gsa_LAL62024-SLA-3-_Z-01.png,3424,4390,date,535,3806,1043,3897
gsa_LAL62024-SLA-3-_Z-01.png,3424,4390,date,520,3239,1045,3334
gsa_LAL62024-SLA-3-_Z-01.png,3424,4390,date,2018,3188,2661,3406
gsa_LAL61075-Lease_Z-02.png,3424,4390,signature,1568,2939,2410,3228
gsa_LAL61075-Lease_Z-02.png,3424,4390,signature,1563,3317,2547,3529
gsa_LAL61075-Lease_Z-02.png,3424,4390,signature,152,3572,1452,3928
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,redaction,888,2043,1160,2121
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,redaction,2468,2237,2672,2309
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,signature,248,3859,1405,4125
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,redaction,2461,1992,2691,2065
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,redaction,2463,2113,2669,2183
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,signature,284,3251,1326,3491
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,signature,328,3585,1055,3795
gsa_LAZ01910-SLA-15-_Z-01.png,3400,4400,date,2622,249,2920,476
gsa_LAL61085-Lease_Z-02.png,3436,4426,initials,486,4191,692,4362
gsa_LAL61085-Lease_Z-02.png,3436,4426,initials,941,4208,1222,4382
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,472,3889,1874,3972
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,2380,4007,2650,4067
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,2812,4003,3084,4088
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,1492,3628,1654,3691
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,1040,3625,1322,3692
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,911,3525,1205,3638
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,1424,3529,1571,3627
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,1302,3402,1567,3468
gsa_LAL61085-Lease_Z-02.png,3436,4426,redaction,1540,3330,1792,3416
gsa_LAR16590-Lease-_Z-04.png,3488,4342,initials,1960,3944,2221,4208
gsa_LAR16590-Lease-_Z-04.png,3488,4342,initials,2419,3958,2604,4170
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-02.png,3400,4400,redaction,431,2185,986,2454
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-02.png,3400,4400,redaction,1838,2120,2623,2486
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-02.png,3400,4400,redaction,488,3181,1716,3326
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-02.png,3400,4400,redaction,1774,3181,3004,3280
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-02.png,3400,4400,date,480,3431,719,3527
gsa_LAL60495 - Lease Amendment - Executed (7)_Redacted-02.png,3400,4400,date,1954,3462,2325,3573
